user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,screen_time_hours,user_id,age,gender,technology_usage_hours,social_media_usage_hours,gaming_hours,mental_health_status,stress_level,sleep_hours,physical_activity_hours,support_systems_access,work_environment_impact,online_support_usage,heavy_user,total_usage,stress_level_num,digital_wellbeing_index,work_environment_num
1090,2024-02-07 04:05:50.516838946,Google Docs,Productivity,95.2,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248629.0148427673,1,2.6949999999999994,-1
1040,2024-01-13 20:46:29.729909970,Snapchat,Social,142.66,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-08582,26,Other,8.81,4.5,2.64,Poor,Medium,6.94,7.5,No,Neutral,Yes,1,248625.42484276727,2,0.8133333333333335,0
1033,2024-02-14 19:36:52.337445815,Instagram,Social,76.82,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,248535.2248427673,3,1.3050000000000002,-1
1033,2024-03-27 17:19:03.981327109,Slack,Productivity,120.03,5,9,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-05694,34,Female,10.47,0.94,3.84,Good,Low,7.35,5.57,No,Positive,No,1,248608.17484276727,1,3.205,1
1095,2024-01-01 05:05:51.717239079,Camera,Utilities,57.35,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248604.58484276728,2,-0.68,-1
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00411,50,Male,1.11,6.67,3.68,Good,Low,4.61,8.16,No,Positive,Yes,0,248532.2248427673,1,-1.0299999999999998,1
1025,2024-01-11 22:53:44.274758252,TikTok,Entertainment,82.22,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00922,32,Other,8.28,2.09,4.14,Fair,High,5.61,5.08,No,Neutral,Yes,0,248548.7948427673,3,0.8800000000000001,0
1096,2024-01-11 14:09:24.188062687,Evernote,Productivity,71.26,7,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248603.9248427673,2,-0.10666666666666647,0
1052,2024-01-17 09:15:03.901300433,Twitch,Entertainment,72.76,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248569.5848427673,1,1.7950000000000002,0
1060,2024-01-06 15:27:11.343781260,Weather,Utilities,93.67,4,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-04937,48,Male,4.96,2.69,1.34,Fair,High,8.46,0.55,Yes,Negative,Yes,0,248605.2448427673,3,1.4425000000000003,-1
1026,2024-02-27 22:12:55.458486162,WhatsApp,Social,60.1,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248509.4148427673,1,1.865,-1
1036,2024-01-07 00:55:13.104368122,Microsoft Teams,Productivity,70.21,5,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248540.05484276728,3,-0.07750000000000012,0
1062,2024-03-18 19:56:33.531177059,Snapchat,Social,91.04,4,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248610.7248427673,2,0.8833333333333332,-1
1061,2024-03-02 00:29:46.195398466,Facebook,Social,131.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-03275,38,Female,10.62,3.92,0.55,Poor,Medium,6.42,9.8,No,Negative,Yes,1,248649.74484276728,2,0.8333333333333334,-1
1056,2024-02-16 16:45:56.118706235,Snapchat,Social,78.62,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,248560.02484276728,3,1.3050000000000002,-1
1066,2024-03-04 17:18:35.171723908,Microsoft Teams,Productivity,58.11,1,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,248568.51484276727,2,0.7066666666666667,1
1069,2024-03-08 22:32:07.842614205,Google Docs,Productivity,105.9,0,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-00953,57,Other,3.84,1.28,1.78,Good,High,5.39,4.45,Yes,Neutral,No,0,248632.41484276726,3,1.0274999999999999,0
1093,2024-03-26 07:05:25.308436146,Twitch,Entertainment,127.93,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-05879,25,Other,1.17,5.97,2.69,Excellent,Low,4.75,7.49,Yes,Neutral,No,1,248653.07484276727,1,-0.6099999999999999,0
1027,2024-01-06 16:54:34.691563854,Netflix,Entertainment,140.76,4,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-09309,57,Other,10.16,1.04,3.98,Excellent,High,8.9,0.1,No,Neutral,Yes,1,248639.21484276728,3,1.965,0
1075,2024-02-07 04:49:32.190730243,Gmail,Utilities,59.43,5,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248564.74484276728,1,1.865,-1
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,106379.23,2,0.04666666666666656,-1
1062,2024-03-18 19:56:33.531177059,Snapchat,Social,91.04,4,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-01637,25,Male,4.86,1.7,0.76,Fair,Medium,6.72,5.26,No,Negative,Yes,0,248584.8148427673,2,1.6733333333333331,-1
1035,2024-03-02 02:40:51.217072358,Instagram,Social,134.14,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-08059,23,Male,8.61,5.01,3.38,Excellent,High,6.48,6.97,Yes,Negative,No,1,248607.7648427673,3,0.36750000000000016,-1
1086,2024-03-26 23:06:42.134044682,Camera,Utilities,69.77,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00411,50,Male,1.11,6.67,3.68,Good,Low,4.61,8.16,No,Positive,Yes,0,248612.17484276727,1,-1.0299999999999998,1
1030,2024-03-30 00:39:51.197065689,Notion,Productivity,76.11,0,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248534.52484276728,3,1.2475,-1
1054,2024-03-05 10:47:15.345115039,WhatsApp,Social,165.37,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.8,USER-08049,20,Male,1.49,3.23,1.61,Poor,High,8.79,1.5,No,Neutral,No,1,248641.76484276727,3,1.3899999999999997,0
1094,2024-01-26 00:04:19.286428809,Spotify,Entertainment,73.26,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248594.9248427673,2,-0.10666666666666647,0
1093,2024-03-26 07:05:25.308436146,Twitch,Entertainment,127.93,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-06899,26,Other,9.08,3.38,3.72,Fair,High,4.7,8.1,Yes,Positive,No,1,248660.98484276727,3,0.33000000000000007,1
1038,2024-03-31 23:16:18.326108703,WhatsApp,Social,149.72,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.5,USER-01820,37,Other,3.97,3.19,4.85,Fair,Low,8.98,5.34,Yes,Positive,Yes,1,248638.52484276728,1,2.8950000000000005,1
1026,2024-03-29 18:06:36.132044015,YouTube,Entertainment,140.01,3,10,False,97356.0,7618.0,220.0,2.3,USER-04989,32,Other,9.63,3.18,2.4,Fair,Low,4.61,3.95,No,Negative,No,1,106432.08,1,0.7150000000000001,-1
1050,2024-01-11 20:42:39.253084361,Gmail,Utilities,105.96,0,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04270,32,Other,1.8,2.42,3.03,Fair,Low,5.12,9.17,Yes,Neutral,No,0,248595.27484276728,1,1.35,0
1002,2024-01-23 10:53:58.679559853,Microsoft Teams,Productivity,115.65,3,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02952,29,Female,3.92,7.49,2.36,Excellent,High,7.25,7.0,No,Neutral,Yes,0,248562.54484276727,3,-0.06000000000000005,0
1069,2024-01-19 04:13:02.660886962,YouTube,Entertainment,86.42,2,4,False,320771.0,22934.0,686.0,1.4,USER-00922,32,Other,8.28,2.09,4.14,Fair,High,5.61,5.08,No,Neutral,Yes,0,345611.01999999996,3,0.8800000000000001,0
1063,2024-02-20 05:14:30.290096699,YouTube,Entertainment,67.04,1,5,False,56640.0,1983.0,856.0,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,60685.48,3,0.8775000000000001,1
1055,2024-01-04 01:33:09.063021007,Twitter,Social,102.75,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.7,USER-09778,32,Female,3.43,5.88,4.84,Fair,Low,6.42,9.1,No,Neutral,Yes,0,248602.09484276728,1,0.27,0
1032,2024-02-17 05:52:26.248749583,Spotify,Entertainment,87.66,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-04771,38,Male,3.42,7.58,2.96,Fair,Medium,7.15,7.05,Yes,Neutral,Yes,0,248565.2948427673,2,-0.14333333333333323,0
1097,2024-02-06 09:09:46.995665222,Microsoft Teams,Productivity,70.86,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00411,50,Male,1.11,6.67,3.68,Good,Low,4.61,8.16,No,Positive,Yes,0,248626.26484276727,1,-1.0299999999999998,1
1020,2024-01-21 23:56:38.332777592,Twitter,Social,74.08,0,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248525.35484276726,1,1.39,0
1018,2024-01-05 23:25:54.518172724,TikTok,Entertainment,98.93,2,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-04937,48,Male,4.96,2.69,1.34,Fair,High,8.46,0.55,Yes,Negative,Yes,0,248571.5048427673,3,1.4425000000000003,-1
1049,2024-01-26 17:32:59.459819940,Twitch,Entertainment,101.72,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.7,USER-09778,32,Female,3.43,5.88,4.84,Fair,Low,6.42,9.1,No,Neutral,Yes,0,248598.0648427673,1,0.27,0
1099,2024-03-21 07:39:30.790263421,Twitch,Entertainment,94.94,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248635.7548427673,1,2.6949999999999994,-1
1013,2024-02-25 15:35:49.916638880,Facebook,Social,74.63,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248528.4548427673,1,1.7950000000000002,0
1002,2024-03-29 07:54:52.697565856,Snapchat,Social,80.98,7,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-00285,37,Male,1.94,3.76,2.63,Poor,Low,6.65,5.13,No,Negative,Yes,0,248533.3648427673,1,1.4450000000000003,-1
1011,2024-03-30 20:19:36.392130710,Google Docs,Productivity,87.42,3,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-00700,63,Other,6.64,4.76,4.38,Excellent,Medium,8.75,0.12,Yes,Negative,No,0,248570.5448427673,2,1.33,-1
1007,2024-03-18 09:01:08.422807603,Google Maps,Utilities,83.22,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09090,53,Male,10.57,7.28,3.45,Fair,Low,5.65,9.81,No,Neutral,No,0,248567.3548427673,1,-0.815,0
1066,2024-01-30 21:19:08.782927642,Microsoft Teams,Productivity,116.23,0,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-07322,42,Male,3.18,5.37,2.17,Good,Medium,5.87,2.96,No,Neutral,Yes,0,248624.65484276728,2,0.16666666666666666,0
1062,2024-03-24 11:23:44.874958320,WhatsApp,Social,66.35,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248589.43484276728,1,2.8299999999999996,-1
1096,2024-01-11 14:09:24.188062687,Evernote,Productivity,71.26,7,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248618.1648427673,3,-0.5025000000000002,1
1010,2024-02-09 21:38:21.167055685,Twitter,Social,70.58,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00411,50,Male,1.11,6.67,3.68,Good,Low,4.61,8.16,No,Positive,Yes,0,248539.98484276727,1,-1.0299999999999998,1
1091,2024-01-21 21:45:33.311103701,Snapchat,Social,91.22,1,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248636.90484276728,2,0.8833333333333332,-1
1062,2024-03-08 21:04:44.494831611,Twitter,Social,67.76,0,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248578.4248427673,2,1.46,1
1070,2024-03-21 12:01:40.833611204,TikTok,Entertainment,63.45,2,10,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248597.5348427673,1,2.8299999999999996,-1
1016,2024-01-20 04:14:57.899299766,Chrome,Utilities,58.31,4,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248526.54484276727,2,-0.68,-1
1083,2024-01-13 21:30:11.403801267,Microsoft Teams,Productivity,95.2,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-08234,26,Other,10.79,4.65,0.78,Fair,Medium,6.9,6.89,Yes,Negative,Yes,0,248618.7848427673,2,0.75,-1
1048,2024-03-31 02:52:51.457152384,Instagram,Social,71.74,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248553.94484276726,2,0.8333333333333334,1
1082,2024-03-01 17:12:49.456485495,Twitch,Entertainment,66.58,5,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-08362,39,Female,8.21,3.61,2.14,Good,Medium,7.9,6.11,No,Neutral,Yes,0,248600.62484276725,2,1.4300000000000004,0
1022,2024-01-10 14:51:10.623541180,Facebook,Social,124.84,4,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-05879,25,Other,1.17,5.97,2.69,Excellent,Low,4.75,7.49,Yes,Neutral,No,1,248580.98484276727,1,-0.6099999999999999,0
1095,2024-01-30 19:08:03.761253751,Gmail,Utilities,79.44,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-00285,37,Male,1.94,3.76,2.63,Poor,Low,6.65,5.13,No,Negative,Yes,0,248616.8248427673,1,1.4450000000000003,-1
1065,2024-01-05 13:14:11.083694564,Camera,Utilities,93.37,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-04937,48,Male,4.96,2.69,1.34,Fair,High,8.46,0.55,Yes,Negative,Yes,0,248608.9448427673,3,1.4425000000000003,-1
1003,2024-03-31 13:48:16.565521841,Weather,Utilities,117.78,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-05694,34,Female,10.47,0.94,3.84,Good,Low,7.35,5.57,No,Positive,No,0,248569.92484276727,1,3.205,1
1076,2024-03-23 18:38:46.375458486,YouTube,Entertainment,87.02,1,7,False,1738.0,69.0,8.0,1.5,USER-04771,38,Male,3.42,7.58,2.96,Fair,Medium,7.15,7.05,Yes,Neutral,Yes,0,3053.68,2,-0.14333333333333323,0
1005,2024-01-05 11:46:47.735911970,Microsoft Teams,Productivity,67.2,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-08362,39,Female,8.21,3.61,2.14,Good,Medium,7.9,6.11,No,Neutral,Yes,0,248520.24484276728,2,1.4300000000000004,0
1060,2024-01-15 22:17:43.554518172,WhatsApp,Social,136.67,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-01391,24,Male,9.2,4.53,2.78,Good,Medium,7.66,1.43,No,Negative,Yes,1,248634.5448427673,2,1.0433333333333332,-1
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248518.7248427673,3,-0.5025000000000002,1
1032,2024-01-13 01:06:44.534844948,Notion,Productivity,82.34,2,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248548.67484276727,3,0.09999999999999987,0
1069,2024-02-24 01:43:42.874291431,YouTube,Entertainment,68.7,3,8,False,73362.0,4204.0,400.0,1.1,USER-08362,39,Female,8.21,3.61,2.14,Good,Medium,7.9,6.11,No,Neutral,Yes,0,79182.77,2,1.4300000000000004,0
1069,2024-02-24 03:11:06.222074025,Evernote,Productivity,81.96,0,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248585.29484276727,3,0.09999999999999987,0
1080,2024-01-20 05:42:21.247082360,Notion,Productivity,212.87,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.5,USER-04337,39,Male,6.36,1.29,0.61,Poor,High,8.17,5.31,Yes,Neutral,No,1,248741.08484276728,3,1.72,0
1068,2024-03-06 14:27:38.952984328,Evernote,Productivity,61.86,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248556.17484276727,1,1.865,-1
1008,2024-03-25 14:20:26.808936312,Snapchat,Social,57.56,0,1,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248485.87484276728,1,1.865,-1
1057,2024-01-26 05:53:52.677559186,Evernote,Productivity,89.75,2,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,248577.33484276728,3,1.025,1
1076,2024-02-09 04:53:22.667555852,Evernote,Productivity,72.31,0,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248577.15484276728,3,-0.07750000000000012,0
1052,2024-03-12 13:55:28.709569857,Slack,Productivity,81.21,4,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00185,65,Other,7.58,7.92,1.62,Fair,Low,5.2,7.24,No,Neutral,No,0,248613.14484276727,1,-1.3599999999999999,0
1074,2024-03-19 11:57:50.356785595,Evernote,Productivity,67.1,3,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248603.18484276728,1,2.8299999999999996,-1
1035,2024-03-10 02:12:31.450483495,Google Maps,Utilities,66.52,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248552.93484276728,3,0.8775000000000001,1
1022,2024-01-10 14:51:10.623541180,Facebook,Social,124.84,4,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-04076,24,Other,8.01,2.53,4.05,Poor,High,5.24,7.38,No,Positive,Yes,1,248585.12484276728,3,0.6775000000000001,1
1030,2024-03-28 13:42:30.850283428,WhatsApp,Social,68.82,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248547.2348427673,3,0.8775000000000001,1
1056,2024-01-09 11:10:47.015671890,Google Docs,Productivity,76.96,2,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248557.37484276728,3,1.2475,-1
1004,2024-01-29 00:10:05.001667222,Spotify,Entertainment,118.76,2,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-05694,34,Female,10.47,0.94,3.84,Good,Low,7.35,5.57,No,Positive,No,0,248571.90484276728,1,3.205,1
1061,2024-01-07 11:50:38.212737579,WhatsApp,Social,64.9,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-07399,51,Male,5.97,4.16,4.99,Poor,Low,5.43,2.61,No,Neutral,No,0,248584.13484276726,1,0.6349999999999998,0
1059,2024-02-03 21:26:49.736578859,Weather,Utilities,126.65,3,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-00108,63,Male,2.15,0.8,4.2,Excellent,Low,8.24,2.34,Yes,Negative,No,1,248650.45484276727,1,3.72,-1
1064,2024-01-22 07:57:16.745581860,Twitch,Entertainment,64.76,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248585.1748427673,3,0.8775000000000001,1
1060,2024-01-15 06:16:26.728909636,YouTube,Entertainment,80.49,1,4,False,8686.0,851.0,96.0,1.3,USER-06177,55,Female,1.84,5.98,3.14,Good,High,4.36,4.52,Yes,Negative,No,0,10854.63,3,-0.405,-1
1012,2024-02-25 22:09:04.981660554,WhatsApp,Social,92.36,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248557.04484276727,2,0.8833333333333332,-1
1031,2024-01-21 13:01:13.224408136,Google Maps,Utilities,126.7,5,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.1,USER-05879,25,Other,1.17,5.97,2.69,Excellent,Low,4.75,7.49,Yes,Neutral,No,1,248592.84484276728,1,-0.6099999999999999,0
1070,2024-03-29 11:33:21.067022341,Twitter,Social,94.19,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-04937,48,Male,4.96,2.69,1.34,Fair,High,8.46,0.55,Yes,Negative,Yes,0,248609.7648427673,3,1.4425000000000003,-1
1073,2024-02-09 02:42:17.645881961,Google Maps,Utilities,71.93,3,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248576.13484276726,2,0.8333333333333334,1
1037,2024-03-21 06:55:49.116372124,Google Docs,Productivity,117.68,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-09476,40,Other,6.71,7.53,1.65,Excellent,Medium,7.31,3.2,Yes,Negative,Yes,0,248606.05484276728,2,-0.07333333333333354,-1
1015,2024-01-08 22:04:16.885628542,YouTube,Entertainment,71.7,1,4,False,218648.0,19866.0,1397.0,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,241064.63,3,-0.5025000000000002,1
1024,2024-01-22 10:52:03.441147049,Chrome,Utilities,114.29,4,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-01200,27,Other,4.77,7.2,3.25,Fair,Medium,6.57,5.77,No,Positive,No,0,248577.7248427673,2,-0.20999999999999996,1
1066,2024-01-26 16:49:17.785928643,WhatsApp,Social,91.61,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,248587.19484276726,3,1.025,1
1032,2024-02-17 05:52:26.248749583,Spotify,Entertainment,87.66,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-00700,63,Other,6.64,4.76,4.38,Excellent,Medium,8.75,0.12,Yes,Negative,No,0,248586.7848427673,2,1.33,-1
1002,2024-01-23 10:53:58.679559853,Microsoft Teams,Productivity,115.65,3,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02826,20,Other,2.95,2.98,3.49,Good,High,5.07,2.79,Yes,Neutral,Yes,0,248542.80484276728,3,0.5225000000000001,0
1014,2024-01-20 11:31:54.638212737,Slack,Productivity,209.63,1,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.5,USER-07640,41,Male,7.59,5.1,0.44,Poor,Medium,5.29,4.5,No,Negative,Yes,1,248676.02484276728,2,0.06333333333333346,-1
1050,2024-01-11 20:42:39.253084361,Gmail,Utilities,105.96,0,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-01198,33,Other,5.01,2.04,4.23,Poor,High,5.76,0.82,No,Negative,Yes,0,248592.59484276728,3,0.9299999999999999,-1
1058,2024-01-24 08:01:07.222407469,Camera,Utilities,62.32,4,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248550.6348427673,1,1.865,-1
1009,2024-03-20 01:48:02.160720240,Google Docs,Productivity,59.53,1,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248496.84484276728,1,1.865,-1
1059,2024-03-31 07:15:01.500500167,Twitch,Entertainment,166.04,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.8,USER-06160,36,Male,9.96,7.38,0.78,Excellent,Low,5.98,3.61,No,Positive,No,1,248676.52484276728,1,-0.6999999999999997,1
1005,2024-01-05 11:46:47.735911970,Microsoft Teams,Productivity,67.2,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248517.8648427673,2,1.46,1
1010,2024-01-22 23:14:51.897299099,Camera,Utilities,91.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248557.9448427673,2,0.8833333333333332,-1
